date,track_id,track,race,distance_m,saddlecloth,place,margin_m,position_800m_m,wide_800m,position_400m_m,wide_400m,time,own_third_quarter_sec,own_fourth_quarter_sec,gain_loss_q2_q3_m,gain_loss_q3_finish_m
2025-01-01,H:echuca,Echuca,3,1755,9,4,8.1,12.6,1,11.0,2,2:10.62,29.68,28.99,1.6,2.9
2025-01-01,H:echuca,Echuca,4,2160,1,1,0.0,0.0,0,0.0,0,2:41.90,29.6,29.1,0.0,0.0
2025-01-01,H:echuca,Echuca,4,2160,2,3,2.3,4.0,0,4.0,0,2:42.08,29.6,28.98,0.0,1.7
2025-01-01,H:echuca,Echuca,4,2160,3,5,9.4,5.4,1,9.0,1,2:42.62,29.86,29.13,-3.6,-0.4
2025-01-01,H:echuca,Echuca,4,2160,4,8,23.7,1.4,1,5.2,1,2:43.71,29.89,30.44,-3.8,-18.5
2025-01-01,H:echuca,Echuca,4,2160,5,4,6.5,18.0,2,14.0,2,2:42.40,29.3,28.56,4.0,7.5
2025-01-01,H:echuca,Echuca,4,2160,6,6,11.8,21.8,2,18.0,2,2:42.80,29.32,28.65,3.8,6.2
2025-01-01,H:echuca,Echuca,4,2160,7,2,0.8,8.4,0,8.2,0,2:41.96,29.58,28.56,0.2,7.4
2025-01-01,H:echuca,Echuca,4,2160,8,7,20.3,9.0,2,5.0,2,2:43.45,29.32,30.21,4.0,-15.3
2025-01-01,H:echuca,Echuca,4,2160,9,9,29.1,14.0,2,9.4,2,2:44.12,29.28,30.53,4.6,-19.7
2025-01-01,H:echuca,Echuca,5,2160,1,4,17.3,4.0,0,4.0,0,2:39.99,30.13,29.24,0.0,-13.3
2025-01-01,H:echuca,Echuca,5,2160,3,8,38.2,10.4,1,13.2,1,2:41.54,30.36,30.06,-2.8,-25.0
2025-01-01,H:echuca,Echuca,5,2160,4,5,30.2,9.0,0,8.0,0,2:40.95,30.08,29.86,1.0,-22.2
2025-01-01,H:echuca,Echuca,5,2160,5,1,0.0,0.0,0,0.0,0,2:38.70,30.1,28.3,0.0,0.0
2025-01-01,H:echuca,Echuca,5,2160,6,3,16.9,5.8,1,9.4,1,2:39.96,30.38,28.83,-3.6,-7.5
2025-01-01,H:echuca,Echuca,5,2160,7,6,33.5,20.0,0,12.0,0,2:41.19,29.57,29.81,8.0,-21.5
2025-01-01,H:echuca,Echuca,5,2160,8,2,10.8,14.4,1,6.8,2,2:39.50,29.56,28.58,7.6,-4.0
2025-01-01,H:echuca,Echuca,5,2160,9,7,34.2,19.0,1,12.2,2,2:41.24,29.66,29.85,6.8,-22.0
2025-01-01,H:echuca,Echuca,5,2160,10,9,38.4,23.4,1,16.6,2,2:41.56,29.66,29.83,6.8,-21.8
2025-01-01,H:echuca,Echuca,5,2160,11,10,50.7,1.8,1,5.2,1,2:42.47,30.45,31.5,-3.4,-45.5
2025-01-01,H:echuca,Echuca,6,2530,1,1,0.0,0.0,0,0.0,0,3:19.90,30.9,29.8,0.0,0.0
2025-01-01,H:echuca,Echuca,6,2530,2,6,292.3,6.6,1,120.0,0,3:42.72,39.69,42.56,,
2025-01-01,H:echuca,Echuca,6,2530,3,2,9.8,8.6,0,8.8,0,3:20.67,30.92,29.87,-0.2,-1.0
2025-01-01,H:echuca,Echuca,6,2530,4,4,11.8,10.8,1,6.0,1,3:20.82,30.55,30.23,4.8,-5.8
2025-01-01,H:echuca,Echuca,6,2530,5,5,13.4,4.2,0,4.4,0,3:20.95,30.93,30.47,-0.2,-9.0
2025-01-01,H:echuca,Echuca,6,2530,6,3,11.6,1.4,1,1.2,1,3:20.81,30.9,30.57,0.2,-10.4
2025-01-01,H:echuca,Echuca,7,1755,1,2,1.3,4.2,0,4.2,0,2:10.30,30.0,29.59,0.0,2.9
2025-01-01,H:echuca,Echuca,7,1755,3,5,10.6,6.8,1,8.4,2,2:11.03,30.12,29.96,-1.6,-2.2
2025-01-01,H:echuca,Echuca,7,1755,4,4,7.4,13.0,0,12.8,0,2:10.78,29.98,29.4,0.2,5.4
2025-01-01,H:echuca,Echuca,7,1755,5,7,14.1,2.0,1,5.2,1,2:11.30,30.24,30.46,-3.2,-8.9
2025-01-01,H:echuca,Echuca,7,1755,6,1,0.0,0.0,0,0.0,0,2:10.20,30.0,29.8,0.0,0.0
2025-01-01,H:echuca,Echuca,7,1755,7,3,6.0,9.0,0,8.4,0,2:10.67,29.95,29.62,0.6,2.4
2025-01-01,H:echuca,Echuca,7,1755,8,6,12.6,12.0,1,13.6,2,2:11.18,30.12,29.73,-1.6,1.0
2025-01-01,H:echuca,Echuca,7,1755,9,8,27.6,17.0,1,16.0,1,2:12.36,29.93,30.66,1.0,-11.6
2025-01-02,H:melton,Melton,1,1720,1,5,5.8,4.2,0,4.2,0,2:04.38,29.1,27.91,0.0,-1.6
2025-01-02,H:melton,Melton,1,1720,2,7,9.0,14.4,1,8.2,2,2:04.62,28.66,27.86,6.2,-0.8
2025-01-02,H:melton,Melton,1,1720,4,1,0.0,0.0,0,0.0,0,2:03.95,29.1,27.8,0.0,0.0
2025-01-02,H:melton,Melton,1,1720,5,10,13.7,10.4,1,11.2,1,2:04.97,29.16,27.97,-0.8,-2.5
2025-01-02,H:melton,Melton,1,1720,6,6,8.1,6.2,1,6.8,1,2:04.56,29.14,27.89,-0.6,-1.3
2025-01-02,H:melton,Melton,1,1720,7,9,10.2,13.0,0,16.4,0,2:04.72,29.33,27.37,-3.4,6.2
2025-01-02,H:melton,Melton,1,1720,8,3,4.7,8.4,0,8.6,0,2:04.31,29.11,27.53,-0.2,3.9
2025-01-02,H:melton,Melton,1,1720,9,2,3.5,18.8,1,12.6,2,2:04.21,28.65,27.17,6.2,9.1
2025-01-02,H:melton,Melton,1,1720,10,4,4.8,1.6,1,0.4,1,2:04.31,29.02,28.1,1.2,-4.4
2025-01-02,H:melton,Melton,1,1720,11,8,9.1,21.4,2,3.4,2,2:04.63,27.84,28.19,18.0,-5.7
2025-01-02,H:melton,Melton,2,2240,1,2,0.1,4.4,0,6.4,0,2:47.74,29.75,29.14,-2.0,6.3
2025-01-02,H:melton,Melton,2,2240,2,5,12.3,3.3,1,2.8,1,2:48.65,29.56,30.3,0.5,-9.5
2025-01-02,H:melton,Melton,2,2240,3,3,9.8,0.0,0,0.0,0,2:48.46,29.6,30.32,0.0,-9.8
2025-01-02,H:melton,Melton,2,2240,7,4,11.1,10.8,2,10.8,2,2:48.56,29.6,29.62,0.0,-0.3
2025-01-02,H:melton,Melton,2,2240,8,6,18.2,5.6,2,6.4,2,2:49.09,29.66,30.47,-0.8,-11.8
2025-01-02,H:melton,Melton,2,2240,10,7,19.2,8.8,0,12.4,0,2:49.16,29.86,30.1,-3.6,-6.8
2025-01-02,H:melton,Melton,2,2240,11,1,0.0,7.4,1,7.2,1,2:47.73,29.59,29.07,0.2,7.2
2025-01-02,H:melton,Melton,3,2240,1,9,17.2,10.7,0,12.8,0,2:49.20,29.55,29.82,-2.1,-4.4
2025-01-02,H:melton,Melton,3,2240,2,4,8.0,20.5,1,21.6,1,2:48.51,29.48,28.5,-1.1,13.6
2025-01-02,H:melton,Melton,3,2240,3,3,5.9,4.5,0,4.2,0,2:48.35,29.38,29.62,0.3,-1.7
2025-01-02,H:melton,Melton,3,2240,4,8,16.0,18.5,0,19.1,0,2:49.10,29.44,29.27,-0.6,3.1
2025-01-02,H:melton,Melton,3,2240,5,6,11.7,16.3,1,17.0,1,2:48.79,29.45,29.11,-0.7,5.3
2025-01-02,H:melton,Melton,3,2240,6,5,11.6,24.6,1,23.2,0,2:48.78,29.3,28.65,1.4,11.6
2025-01-02,H:melton,Melton,3,2240,7,7,14.0,11.6,1,12.6,1,2:48.96,29.47,29.6,-1.0,-1.4
2025-01-02,H:melton,Melton,3,2240,8,2,4.7,6.8,1,8.6,0,2:48.26,29.53,29.21,-1.8,3.9
2025-01-02,H:melton,Melton,3,2240,9,1,0.0,0.0,0,0.0,0,2:47.91,29.4,29.5,0.0,0.0
2025-01-02,H:melton,Melton,4,1720,1,6,8.7,0.0,0,0.0,0,2:07.88,30.12,29.32,0.0,-8.7
2025-01-02,H:melton,Melton,4,1720,2,3,4.3,4.2,0,5.0,0,2:07.55,30.16,28.65,-0.8,0.7
2025-01-02,H:melton,Melton,4,1720,3,4,4.5,14.2,0,11.2,0,2:07.56,29.87,28.22,3.0,6.7
2025-01-02,H:melton,Melton,4,1720,4,1,0.0,5.8,1,4.7,1,2:07.23,30.01,28.36,1.1,4.7
2025-01-02,H:melton,Melton,4,1720,5,7,10.6,9.0,0,10.2,1,2:08.02,30.19,28.73,-1.2,-0.4
2025-01-02,H:melton,Melton,4,1720,6,2,1.7,1.8,1,0.4,1,2:07.36,30.0,28.79,1.4,-1.3
2025-01-02,H:melton,Melton,4,1720,7,8,61.5,20.4,0,26.0,0,2:11.82,30.57,31.23,-5.6,-35.5
2025-01-02,H:melton,Melton,4,1720,8,5,5.2,15.0,1,9.2,2,2:07.62,29.67,28.41,5.8,4.0
2025-01-02,H:melton,Melton,4,1720,9,9,196.2,10.4,1,70.0,0,2:21.98,34.68,37.7,,
2025-01-02,H:melton,Melton,5,2240,1,1,0.0,0.0,0,0.0,0,2:44.43,28.2,27.4,0.0,0.0
2025-01-02,H:melton,Melton,5,2240,2,7,39.2,11.6,1,9.8,1,2:47.35,28.1,29.4,1.8,-29.4
2025-01-02,H:melton,Melton,5,2240,3,4,13.3,6.2,1,5.0,2,2:45.42,28.13,27.97,1.2,-8.3
2025-01-02,H:melton,Melton,5,2240,4,5,16.8,8.8,0,7.9,0,2:45.68,28.15,28.01,0.9,-8.9
2025-01-02,H:melton,Melton,5,2240,5,3,8.0,2.0,1,1.6,1,2:45.02,28.18,27.84,0.4,-6.4
2025-01-02,H:melton,Melton,5,2240,6,6,18.2,16.0,1,12.8,2,2:45.79,27.98,27.77,3.2,-5.4
2025-01-02,H:melton,Melton,5,2240,8,2,4.2,4.3,0,3.8,0,2:44.74,28.17,27.43,0.5,-0.4
2025-01-02,H:melton,Melton,6,1720,1,4,13.7,4.0,0,9.4,0,2:00.21,27.46,28.0,-5.4,-4.3
2025-01-02,H:melton,Melton,6,1720,2,5,14.3,8.0,0,13.4,0,2:00.25,27.47,27.76,-5.4,-0.9
2025-01-02,H:melton,Melton,6,1720,3,3,11.3,11.2,1,13.2,2,2:00.03,27.24,27.57,-2.0,1.9
2025-01-02,H:melton,Melton,6,1720,4,7,28.4,12.2,0,17.8,0,2:01.30,27.47,28.43,-5.6,-10.6
2025-01-02,H:melton,Melton,6,1720,5,2,2.0,2.4,1,1.5,1,1:59.33,27.04,27.73,0.9,-0.5
2025-01-02,H:melton,Melton,6,1720,6,6,26.6,7.1,1,11.3,1,2:01.17,27.37,28.75,-4.2,-15.3
2025-01-02,H:melton,Melton,6,1720,7,1,0.0,0.0,0,0.0,0,1:59.18,27.1,27.7,0.0,0.0
2025-01-02,H:melton,Melton,7,2240,1,6,32.6,9.6,0,10.8,0,2:50.85,29.8,30.89,-1.2,-21.8
2025-01-02,H:melton,Melton,7,2240,2,5,23.4,14.0,0,15.2,0,2:50.17,29.79,29.9,-1.2,-8.2
2025-01-02,H:melton,Melton,7,2240,3,3,3.3,4.1,0,4.2,0,2:48.66,29.71,29.23,-0.1,0.9
2025-01-02,H:melton,Melton,7,2240,4,8,38.4,8.8,1,13.0,1,2:51.28,30.02,31.15,-4.2,-25.4
2025-01-02,H:melton,Melton,7,2240,5,9,38.8,17.8,1,16.6,2,2:51.38,29.62,30.92,1.2,-22.2
2025-01-02,H:melton,Melton,7,2240,6,2,3.2,0.0,0,0.0,0,2:48.66,29.7,29.53,0.0,-3.2
2025-01-02,H:melton,Melton,7,2240,7,4,15.3,4.2,1,4.7,1,2:49.56,29.74,30.07,-0.5,-10.6
2025-01-02,H:melton,Melton,7,2240,8,7,34.4,18.4,0,19.8,0,2:50.99,29.81,30.36,-1.4,-14.6
2025-01-02,H:melton,Melton,7,2240,9,1,0.0,12.9,1,9.8,2,2:48.42,29.47,28.59,3.1,9.8
2025-01-02,H:melton,Melton,8,2240,1,3,30.5,4.4,0,7.9,0,2:52.51,30.36,32.0,-3.5,-22.6
2025-01-02,H:melton,Melton,8,2240,2,5,81.7,36.2,0,51.6,0,2:56.33,31.25,32.57,-15.4,-30.1
2025-01-02,H:melton,Melton,8,2240,3,9,165.7,15.8,0,44.4,0,3:02.59,32.22,39.44,,
2025-01-02,H:melton,Melton,8,2240,4,2,27.8,0.0,0,2.8,0,2:52.31,30.3,32.18,-2.8,-25.0
2025-01-02,H:melton,Melton,8,2240,5,4,49.5,8.4,0,21.2,0,2:53.93,31.05,32.43,-12.8,-28.3
2025-01-02,H:melton,Melton,8,2240,6,8,135.3,70.0,1,95.2,1,3:00.32,31.98,33.32,-25.2,-40.1
2025-01-02,H:melton,Melton,8,2240,7,1,0.0,7.6,1,0.0,1,2:50.24,29.53,30.3,7.6,0.0
2025-01-02,H:melton,Melton,8,2240,8,7,131.6,24.6,1,32.8,0,3:00.05,30.69,37.74,-8.2,-98.8
2025-01-02,H:melton,Melton,8,2240,9,6,90.9,30.8,0,53.0,1,2:57.01,31.76,33.15,-22.2,-37.9
2025-01-03,H:maryborough,Maryborough,1,1690,1,2,2.6,14.0,0,12.9,1,2:09.20,29.82,29.04,1.1,10.3
2025-01-03,H:maryborough,Maryborough,1,1690,2,4,5.2,8.6,0,8.1,0,2:09.41,29.86,29.61,0.5,2.9
2025-01-03,H:maryborough,Maryborough,1,1690,3,5,11.1,18.3,0,14.6,0,2:09.87,29.62,29.59,3.7,3.5
2025-01-03,H:maryborough,Maryborough,1,1690,4,3,4.5,4.3,0,4.3,0,2:09.35,29.9,29.83,0.0,-0.2
2025-01-03,H:maryborough,Maryborough,1,1690,5,1,0.0,0.0,0,0.0,0,2:09.00,29.9,29.8,0.0,0.0
2025-01-03,H:maryborough,Maryborough,1,1690,6,7,47.3,7.8,1,3.2,1,2:12.69,29.56,33.25,4.6,-44.1
2025-01-03,H:maryborough,Maryborough,1,1690,7,6,45.9,12.7,1,29.9,1,2:12.58,31.18,31.16,-17.2,-16.0
2025-01-03,H:maryborough,Maryborough,2,2190,1,3,7.3,0.0,0,0.0,0,2:48.58,29.8,30.88,0.0,-7.3
2025-01-03,H:maryborough,Maryborough,2,2190,2,1,0.0,5.4,0,4.8,0,2:48.00,29.76,29.94,0.6,4.8
2025-01-03,H:maryborough,Maryborough,2,2190,3,7,43.8,11.3,0,13.9,0,2:51.47,30.0,32.73,-2.6,-29.9
2025-01-03,H:maryborough,Maryborough,2,2190,4,4,9.5,13.8,1,13.9,1,2:48.75,29.82,30.01,-0.1,4.4
2025-01-03,H:maryborough,Maryborough,2,2190,5,2,5.5,4.6,1,2.7,1,2:48.44,29.66,30.54,1.9,-2.8
2025-01-03,H:maryborough,Maryborough,2,2190,6,6,21.4,18.6,1,19.3,1,2:49.70,29.86,30.56,-0.7,-2.1
2025-01-03,H:maryborough,Maryborough,2,2190,7,5,20.8,8.9,1,9.6,1,2:49.65,29.86,31.23,-0.7,-11.2
2025-01-03,H:maryborough,Maryborough,2,2190,8,8,53.1,18.4,0,18.8,0,2:52.21,29.84,33.11,-0.4,-34.3
2025-01-03,H:maryborough,Maryborough,3,2190,2,5,29.9,9.3,0,11.0,1,2:41.21,29.42,31.01,-1.7,-18.9
2025-01-03,H:maryborough,Maryborough,3,2190,3,7,75.8,10.2,1,21.4,1,2:44.76,30.12,33.8,-11.2,-54.4
2025-01-03,H:maryborough,Maryborough,3,2190,4,2,17.3,0.0,0,2.7,0,2:40.24,29.5,30.64,-2.7,-14.6
2025-01-03,H:maryborough,Maryborough,3,2190,5,3,17.9,5.0,0,7.7,0,2:40.28,29.5,30.32,-2.7,-10.2
2025-01-03,H:maryborough,Maryborough,3,2190,6,4,19.4,19.2,0,14.2,0,2:40.40,28.94,29.96,5.0,-5.2
2025-01-03,H:maryborough,Maryborough,3,2190,7,1,0.0,2.5,1,0.0,1,2:38.90,29.12,29.5,2.5,0.0
2025-01-03,H:maryborough,Maryborough,3,2190,8,6,45.6,15.7,1,24.6,0,2:42.43,29.96,31.23,-8.9,-21.0
2025-01-03,H:maryborough,Maryborough,4,1690,1,6,21.4,9.0,0,10.3,0,2:02.36,28.68,28.64,-1.3,-11.1
2025-01-03,H:maryborough,Maryborough,4,1690,2,2,9.6,4.5,0,4.6,0,2:01.50,28.6,28.18,-0.1,-5.0
2025-01-03,H:maryborough,Maryborough,4,1690,4,9,31.4,22.2,1,16.6,2,2:03.10,28.18,28.94,5.6,-14.8
2025-01-03,H:maryborough,Maryborough,4,1690,5,1,0.0,3.7,1,0.6,1,2:00.80,28.38,27.76,3.1,0.6
2025-01-03,H:maryborough,Maryborough,4,1690,6,3,13.3,0.0,0,0.0,0,2:01.77,28.6,28.77,0.0,-13.3
2025-01-03,H:maryborough,Maryborough,4,1690,7,7,23.3,17.2,1,12.0,2,2:02.50,28.22,28.66,5.2,-11.3
2025-01-03,H:maryborough,Maryborough,4,1690,8,4,15.5,13.5,0,14.8,0,2:01.93,28.68,27.89,-1.3,-0.7
2025-01-03,H:maryborough,Maryborough,4,1690,9,5,16.4,8.2,1,5.7,1,2:02.00,28.42,28.6,2.5,-10.7
2025-01-03,H:maryborough,Maryborough,4,1690,10,10,52.1,18.0,0,20.6,0,2:04.61,28.76,30.17,-2.6,-31.5
2025-01-03,H:maryborough,Maryborough,4,1690,11,8,23.9,12.7,1,10.9,1,2:02.55,28.46,28.79,1.8,-13.0
2025-01-03,H:maryborough,Maryborough,5,2190,1,5,14.5,9.3,0,10.4,1,2:45.81,29.58,29.55,-1.1,-4.1
2025-01-03,H:maryborough,Maryborough,5,2190,2,6,25.5,4.9,0,6.0,0,2:46.65,29.58,30.71,-1.1,-19.5
2025-01-03,H:maryborough,Maryborough,5,2190,3,4,9.2,9.6,1,5.5,1,2:45.40,29.2,29.5,4.1,-3.7
2025-01-03,H:maryborough,Maryborough,5,2190,4,9,115.8,66.0,0,76.5,0,2:53.57,30.24,32.49,-10.5,-39.3
2025-01-03,H:maryborough,Maryborough,5,2190,5,1,0.0,0.0,0,0.0,0,2:44.70,29.5,29.2,0.0,0.0
2025-01-03,H:maryborough,Maryborough,5,2190,6,3,4.8,4.6,1,1.1,1,2:45.07,29.24,29.49,3.5,-3.7
2025-01-03,H:maryborough,Maryborough,5,2190,7,2,3.9,18.0,1,4.4,2,2:45.00,28.5,29.18,13.6,0.5
2025-01-03,H:maryborough,Maryborough,5,2190,8,10,144.9,13.4,1,95.7,1,2:55.80,35.5,33.32,,
2025-01-03,H:maryborough,Maryborough,5,2190,10,8,112.2,63.3,0,73.7,0,2:53.29,30.24,32.41,-10.4,-38.5
2025-01-03,H:maryborough,Maryborough,5,2190,11,7,69.3,24.6,0,27.1,0,2:50.01,29.68,32.53,-2.5,-42.2
2025-01-03,H:maryborough,Maryborough,6,1690,1,8,30.5,4.9,0,8.1,0,2:06.11,29.64,32.01,-3.2,-22.4
2025-01-03,H:maryborough,Maryborough,6,1690,2,6,15.4,4.7,1,1.1,1,2:04.92,29.14,31.34,3.6,-14.3
2025-01-03,H:maryborough,Maryborough,6,1690,3,3,3.6,9.0,1,0.0,2,2:03.98,28.74,30.48,9.0,-3.6
2025-01-03,H:maryborough,Maryborough,6,1690,4,7,19.2,0.0,0,2.2,0,2:05.22,29.56,31.56,-2.2,-17.0
2025-01-03,H:maryborough,Maryborough,6,1690,5,2,1.1,14.8,0,17.3,1,2:03.79,29.6,29.01,-2.5,16.2
2025-01-03,H:maryborough,Maryborough,6,1690,6,9,32.2,13.7,2,17.3,2,2:06.25,29.68,31.47,-3.6,-14.9
2025-01-03,H:maryborough,Maryborough,6,1690,8,5,7.5,10.4,0,13.0,1,2:04.29,29.6,29.83,-2.6,5.5
2025-01-03,H:maryborough,Maryborough,6,1690,9,4,5.3,13.4,1,8.1,1,2:04.12,29.02,30.02,5.3,2.8
2025-01-03,H:maryborough,Maryborough,6,1690,11,1,0.0,18.1,2,13.0,2,2:03.70,29.04,29.24,5.1,13.0
2025-01-03,H:maryborough,Maryborough,7,2190,1,4,17.6,8.9,0,8.7,0,2:44.93,30.66,29.39,0.2,-8.9
2025-01-03,H:maryborough,Maryborough,7,2190,2,1,0.0,4.7,0,4.3,0,2:43.60,30.66,28.38,0.4,4.3
2025-01-03,H:maryborough,Maryborough,7,2190,3,9,80.4,1.3,1,7.1,1,2:49.66,31.12,34.24,-5.8,-73.3
2025-01-03,H:maryborough,Maryborough,7,2190,4,3,11.2,0.0,0,0.0,0,2:44.44,30.7,29.54,0.0,-11.2
2025-01-03,H:maryborough,Maryborough,7,2190,6,8,31.4,12.1,2,8.7,3,2:45.97,30.42,30.43,3.4,-22.7
2025-01-03,H:maryborough,Maryborough,7,2190,7,7,30.2,6.0,1,3.8,2,2:45.88,30.52,30.7,2.2,-26.4
2025-01-03,H:maryborough,Maryborough,7,2190,8,6,21.3,13.1,0,10.8,1,2:45.20,30.5,29.5,2.3,-10.5
2025-01-03,H:maryborough,Maryborough,7,2190,9,2,9.0,9.7,1,8.7,2,2:44.28,30.6,28.74,1.0,-0.3
2025-01-03,H:maryborough,Maryborough,7,2190,10,5,19.0,13.4,1,12.5,3,2:45.03,30.6,29.21,0.9,-6.5
2025-01-03,H:maryborough,Maryborough,8,2190,1,3,1.8,5.2,0,4.6,0,2:40.03,28.06,28.01,0.6,2.8
2025-01-03,H:maryborough,Maryborough,8,2190,2,10,19.4,11.7,1,12.0,2,2:41.34,28.12,28.8,-0.3,-7.4
2025-01-03,H:maryborough,Maryborough,8,2190,4,5,3.9,9.2,0,8.6,0,2:40.19,28.06,27.89,0.6,4.7
2025-01-03,H:maryborough,Maryborough,8,2190,5,6,7.1,6.0,1,4.6,1,2:40.43,28.0,28.41,1.4,-2.5
2025-01-03,H:maryborough,Maryborough,8,2190,6,1,0.0,0.0,0,0.0,0,2:39.90,28.1,28.2,0.0,0.0
2025-01-03,H:maryborough,Maryborough,8,2190,7,8,11.4,17.8,0,13.7,1,2:40.74,27.82,28.08,4.1,2.3
2025-01-03,H:maryborough,Maryborough,8,2190,8,2,0.4,13.2,0,9.2,1,2:39.93,27.82,27.59,4.0,8.8
2025-01-03,H:maryborough,Maryborough,8,2190,9,4,2.6,2.0,1,0.6,1,2:40.09,28.0,28.35,1.4,-2.0
2025-01-03,H:maryborough,Maryborough,8,2190,10,9,17.9,15.8,1,16.0,2,2:41.23,28.12,28.41,-0.2,-1.9
2025-01-03,H:maryborough,Maryborough,8,2190,11,7,9.5,20.3,1,18.3,0,2:40.60,27.96,27.62,2.0,8.8
2025-01-03,H:melton,Melton,1,1720,1,2,0.5,0.0,0,0.0,0,2:05.79,29.9,29.14,0.0,-0.5
2025-01-03,H:melton,Melton,1,1720,2,9,96.4,11.2,1,2.0,2,2:12.93,29.32,35.93,9.2,-94.4
2025-01-03,H:melton,Melton,1,1720,3,6,12.8,3.8,0,4.4,0,2:06.70,29.95,29.71,-0.6,-8.4
2025-01-03,H:melton,Melton,1,1720,4,1,0.0,2.8,1,0.6,1,2:05.74,29.74,29.06,2.2,0.6
2025-01-03,H:melton,Melton,1,1720,5,3,0.5,7.0,1,5.0,1,2:05.80,29.75,28.77,2.0,4.5
2025-01-03,H:melton,Melton,1,1720,6,8,17.0,16.6,0,9.0,2,2:07.01,29.35,29.68,7.6,-8.0
2025-01-03,H:melton,Melton,1,1720,8,4,4.1,7.8,0,8.8,0,2:06.05,29.97,28.76,-1.0,4.7
2025-01-03,H:melton,Melton,1,1720,9,7,14.3,15.2,1,14.0,2,2:06.81,29.81,29.12,1.2,-0.3
2025-01-03,H:melton,Melton,1,1720,10,5,5.1,19.8,1,18.2,0,2:06.13,29.77,28.15,1.6,13.1
2025-01-03,H:melton,Melton,2,1720,1,6,19.3,8.6,0,10.6,0,2:05.56,28.75,28.61,-2.0,-8.7
2025-01-03,H:melton,Melton,2,1720,2,4,12.6,4.0,0,5.0,0,2:05.07,28.68,28.53,-1.0,-7.6
2025-01-03,H:melton,Melton,2,1720,3,5,16.5,6.6,1,7.2,1,2:05.37,28.65,28.65,-0.6,-9.3
2025-01-03,H:melton,Melton,2,1720,4,3,9.4,0.0,0,0.0,0,2:04.84,28.61,28.65,0.0,-9.4
